encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,1365.3333333333333,5.666666666666667,512,2,768.0,8.0,4.0,1.5,9.28497314453125,144.0737247467041,0.13686758007185107,2.7728809461813153
512,6,2218.6666666666665,3.6666666666666665,512,4,1792.0,4.0,2.5,2.0,9.214937686920166,289.45527970790863,0.017214188776560776,6.272867141404791
640,6,1792.0,2.6666666666666665,640,5,1126.4,4.8,4.8,1.6,10.76596975326538,355.32328486442566,0.22386876942720388,1.2436333084614406
512,6,1621.3333333333333,5.666666666666667,640,4,768.0,4.5,3.5,1.5,10.072529315948486,292.356476187706,0.05185806199224136,3.497861080858365
512,6,1792.0,5.0,640,6,1621.3333333333333,6.333333333333333,3.3333333333333335,1.5,10.197862982749939,424.3061691522598,0.026397452267248187,7.607478760233916
512,6,1621.3333333333333,4.666666666666667,512,1,1024.0,2.0,8.0,3.0,9.098812937736511,98.90253841876984,0.3901097746982746,1.7676773486255484
640,6,1365.3333333333333,3.3333333333333335,512,1,2048.0,4.0,8.0,1.0,8.93932580947876,95.03836929798126,0.03179252750548683,2.812801420829441
640,6,1706.6666666666667,5.0,512,1,2048.0,2.0,4.0,3.0,9.233787655830383,108.37800800800323,0.01787517732618379,6.5575838125389545
512,6,1109.3333333333333,6.666666666666667,640,4,1536.0,3.0,4.0,1.5,8.361294865608215,261.49679720401764,0.015727545628134117,1.3894941758944057
640,6,2218.6666666666665,5.666666666666667,640,2,768.0,5.0,5.0,2.5,9.773507714271545,177.7786910533905,0.05351982463325735,7.830967576029513
512,6,1877.3333333333333,3.6666666666666665,640,6,1621.3333333333333,4.333333333333333,5.666666666666667,1.3333333333333333,10.060980916023254,386.4517956972122,0.034171111391001575,17.68398785408773
640,6,1706.6666666666667,5.666666666666667,640,4,1920.0,5.5,3.5,2.75,9.127065539360046,328.9484828710556,0.024065033936810174,14.543152035750351
512,6,1536.0,6.0,640,5,1331.2,3.6,4.0,2.4,9.996101260185242,374.18143451213837,0.02792383380544892,7.69752006585935
512,6,1706.6666666666667,4.666666666666667,512,3,1706.6666666666667,6.666666666666667,2.6666666666666665,1.6666666666666667,8.907750248908997,212.13403344154358,0.02360979310616747,11.630618328383148
512,6,1280.0,5.666666666666667,512,2,3072.0,5.0,3.0,2.0,8.696496486663818,161.8489772081375,0.2884211237129415,2.6004064833022165
512,6,1621.3333333333333,2.3333333333333335,640,2,768.0,4.0,3.0,1.0,8.898928761482239,153.57127785682678,0.043779375744821256,3.4171739441068447
512,6,1706.6666666666667,4.666666666666667,512,3,1877.3333333333333,4.0,6.666666666666667,1.6666666666666667,8.877918124198914,204.07497882843018,0.0449376109549472,5.034629886608309
640,6,1877.3333333333333,6.0,640,2,2560.0,6.0,4.0,2.0,12.176409363746643,194.6464478969574,0.04306986995806104,2.8298548916350477
640,6,1109.3333333333333,4.333333333333333,512,2,1536.0,6.0,3.0,1.5,8.70022177696228,149.85159039497375,0.032391039038869786,3.854207310373386
512,6,682.6666666666666,5.333333333333333,512,1,2048.0,4.0,2.0,2.0,7.790565490722656,98.96072745323181,0.021250874018897362,1.291109901162862
512,6,2218.6666666666665,5.666666666666667,512,2,2560.0,5.0,6.0,1.5,10.263323783874512,167.62323677539825,0.04229586919842837,6.352315911758674
512,6,1621.3333333333333,4.0,640,5,2048.0,4.8,4.0,2.6,8.767232298851013,338.14844489097595,0.05611288822221289,10.441230310205544
640,6,2304.0,2.6666666666666665,512,3,2730.6666666666665,4.666666666666667,4.666666666666667,2.0,10.630816221237183,225.0715047121048,0.02094454549578842,11.989164605242856
512,6,1877.3333333333333,5.333333333333333,512,6,938.6666666666666,4.666666666666667,4.0,1.6666666666666667,9.052842855453491,347.74865210056305,0.026792122073398067,5.031586015310836
512,6,1536.0,5.333333333333333,512,2,2048.0,2.0,6.0,2.5,11.178910732269287,170.9054708480835,0.02795648466658498,6.861429334638218
512,6,1536.0,4.333333333333333,512,3,2048.0,6.0,6.666666666666667,1.6666666666666667,9.088024497032166,206.9878727197647,0.22619379939408707,6.100018932304351
512,6,1706.6666666666667,5.666666666666667,512,3,1536.0,6.0,4.666666666666667,2.0,8.819490671157837,222.9333072900772,0.019801103475346044,18.56862555101355
512,6,2048.0,5.666666666666667,640,2,1536.0,2.0,6.0,1.0,10.511234402656555,171.88163101673126,0.027793374070225915,12.100487985953226
512,6,1536.0,4.666666666666667,640,1,2048.0,8.0,4.0,3.0,9.487465023994446,117.82929301261902,0.031891405866443165,6.065323127412172
640,6,1109.3333333333333,3.3333333333333335,640,4,1920.0,4.5,7.0,2.0,8.829131722450256,271.27906680107117,0.08927540114076161,2.093106976296494
640,6,1194.6666666666667,3.3333333333333335,640,1,2048.0,8.0,8.0,3.0,9.179681539535522,119.01746690273285,1.125858870455334,6.522291181115553
512,6,2218.6666666666665,4.666666666666667,512,5,2355.2,4.0,4.4,1.6,9.459838271141052,313.09306621551514,0.0661354277365861,4.7920066703781545
640,6,1962.6666666666667,5.333333333333333,512,4,1792.0,3.0,4.5,2.5,9.508103132247925,294.5341765880585,0.02043142112239477,16.56104617574945
512,6,1365.3333333333333,4.333333333333333,512,4,1280.0,5.0,3.0,2.0,9.741902351379395,281.3402861356735,0.2263666388924023,9.515484750125577
640,6,2218.6666666666665,2.6666666666666665,640,3,3072.0,4.666666666666667,4.666666666666667,2.3333333333333335,11.042073369026184,264.696404337883,0.03797814317550319,7.756083410411616
512,6,1280.0,4.666666666666667,512,2,1536.0,5.0,3.0,2.0,9.752139449119568,178.90974879264832,0.03658336435999745,16.94671136226904
640,6,938.6666666666666,5.333333333333333,512,2,1536.0,5.0,5.0,1.5,10.084420442581177,159.3325287103653,0.7269023152741522,9.919358690233683
512,6,1536.0,4.333333333333333,640,6,1194.6666666666667,5.0,3.6666666666666665,2.1666666666666665,8.70010256767273,372.77035415172577,0.0283345805401152,4.9737801974233475
640,6,1194.6666666666667,5.333333333333333,512,2,768.0,4.0,6.0,2.0,8.918091654777527,145.86855471134186,0.03285456667408947,1.3632362791981483
512,6,1365.3333333333333,3.3333333333333335,640,3,2048.0,6.0,5.333333333333333,1.3333333333333333,9.380534291267395,217.9664522409439,0.041363838624340496,6.392182074284588
512,6,1450.6666666666667,4.666666666666667,640,5,1536.0,3.2,4.4,2.4,9.515255689620972,328.26054096221924,0.024678464436095594,9.420725357121189
640,6,1706.6666666666667,5.666666666666667,640,3,1194.6666666666667,4.666666666666667,6.0,2.0,9.36819612979889,226.8964797258377,0.1483880698525531,10.46473851957365
512,6,1280.0,6.333333333333333,512,2,2560.0,2.0,3.0,2.0,8.447885513305664,156.66399896144867,0.019600414443852226,1.1786776862955564
512,6,1962.6666666666667,4.666666666666667,640,4,2304.0,5.5,5.0,2.25,9.055554866790771,283.7275266647339,0.02473046920484582,15.86416531941443
512,6,2133.3333333333335,5.666666666666667,640,5,1228.8,5.6,4.0,2.6,10.529011487960815,342.4532413482666,0.057931721011507925,11.71553275564715
640,6,1706.6666666666667,6.666666666666667,640,1,1024.0,4.0,8.0,3.0,10.094493627548218,116.39755964279175,0.4320443971671477,9.240660858276943
512,6,1109.3333333333333,6.0,512,4,2176.0,4.0,3.0,2.5,8.75881314277649,263.70203495025635,0.1689756226335893,4.837812130356923
512,6,2304.0,6.333333333333333,512,1,2048.0,2.0,8.0,3.0,9.257763624191284,103.71562838554382,0.02220397024083944,2.5921388439380246
640,6,1792.0,4.666666666666667,512,4,1280.0,4.0,4.0,1.75,10.511443018913269,277.09633111953735,0.021390215944450765,12.017342082093673
512,6,1621.3333333333333,5.666666666666667,512,5,1433.6,4.8,4.0,2.0,13.186290860176086,305.5037558078766,0.04769114486743463,2.2698025546384817
512,6,2389.3333333333335,4.666666666666667,640,6,1109.3333333333333,3.6666666666666665,6.0,1.6666666666666667,9.430259466171265,384.9136233329773,0.19122416489169378,5.96265714160545
512,6,1792.0,4.666666666666667,512,2,2560.0,4.0,2.0,2.5,9.424597024917603,188.22339177131653,0.2638155428106895,18.04930521852936
512,6,1706.6666666666667,6.333333333333333,640,6,1706.6666666666667,4.333333333333333,2.6666666666666665,2.0,11.149242520332336,386.13860309123993,0.0687917509031168,5.622246571893086
640,6,2218.6666666666665,4.666666666666667,512,5,1024.0,3.2,5.2,2.2,9.71648097038269,354.9123555421829,0.033141777095406576,4.374115113193175
640,6,1280.0,7.333333333333333,640,5,1843.2,3.2,6.0,2.2,10.27555763721466,384.23995673656464,0.1977201556810573,21.897647264534253
640,6,1024.0,7.333333333333333,512,2,1280.0,3.0,5.0,2.0,8.792564272880554,169.76971924304962,0.22510826651910737,5.277457542922851
640,6,1536.0,5.333333333333333,640,1,2048.0,2.0,4.0,2.0,11.689230799674988,114.13402855396271,0.05857776484166079,2.617315897997796
640,6,1962.6666666666667,4.666666666666667,512,3,1194.6666666666667,4.666666666666667,6.0,2.0,10.152965784072876,203.72751355171204,0.22482595277367037,2.3076554113916004
512,6,1877.3333333333333,3.6666666666666665,512,4,1408.0,3.5,6.0,2.25,9.021222591400146,293.81853342056274,0.03747075279278106,2.454922979063685
512,6,1792.0,3.6666666666666665,512,3,682.6666666666666,2.6666666666666665,4.0,2.0,10.178208351135254,234.79081690311432,0.025254931821877807,6.119425349223145
512,6,1536.0,3.6666666666666665,640,5,1331.2,5.6,4.8,2.2,9.924829006195068,355.3875535726547,0.04073832489439382,11.732415162477826
640,6,1962.6666666666667,6.333333333333333,512,6,1621.3333333333333,5.0,4.0,2.1666666666666665,11.456534266471863,364.7508770227432,0.10829251046818764,2.5439717024674455
512,6,1962.6666666666667,6.0,640,5,1638.4,4.8,5.2,1.6,9.010478854179382,336.8021100759506,0.04709775722689847,17.918108232446126
640,6,1621.3333333333333,5.333333333333333,640,4,1408.0,6.5,3.5,2.75,9.017840027809143,286.25769913196564,0.030415890911085368,9.204993170704494
640,6,2474.6666666666665,4.0,640,5,1843.2,4.8,4.8,1.6,9.958848357200623,321.1098611354828,0.05619873921684384,6.625793382602788
512,6,597.3333333333334,3.0,640,3,1024.0,5.333333333333333,5.333333333333333,2.0,8.356243371963501,218.50427985191345,0.017776754303046573,7.320084240483798
512,6,1792.0,4.666666666666667,512,4,1920.0,5.0,4.0,1.0,8.90021026134491,271.6248482465744,0.033816296778582694,18.73989325632495
640,6,2048.0,4.333333333333333,640,2,512.0,3.0,5.0,2.0,9.463459253311157,158.59974920749664,0.027062330284442077,2.8777396062426672
512,6,1706.6666666666667,5.333333333333333,640,4,1792.0,5.0,3.5,1.75,8.879303932189941,264.6055966615677,0.03871182873478889,1.6676169464674306
640,6,1536.0,3.3333333333333335,640,6,1962.6666666666667,3.6666666666666665,4.333333333333333,2.1666666666666665,9.102225303649902,388.7030631303787,0.030924760053096478,6.010471259973708
512,6,2389.3333333333335,5.333333333333333,512,5,1843.2,3.2,4.0,2.2,9.417742490768433,319.51381266117096,0.05165270389314063,10.36943345720423
640,6,1621.3333333333333,4.333333333333333,512,6,1450.6666666666667,4.666666666666667,5.333333333333333,2.1666666666666665,10.27311384677887,420.19492387771606,0.01627195203437617,6.744151195307918
640,6,1365.3333333333333,3.6666666666666665,640,6,2218.6666666666665,4.333333333333333,4.666666666666667,2.0,10.180681943893433,442.5937980413437,0.020451060666186682,17.868899163284812
640,6,1365.3333333333333,3.6666666666666665,512,6,1365.3333333333333,5.0,5.333333333333333,2.0,9.824827313423157,368.45487356185913,0.06951188220432507,5.571508334785049
512,6,1621.3333333333333,4.666666666666667,512,5,1433.6,4.8,6.8,2.2,8.898437023162842,311.7254823446274,0.056269657487995554,1.6736492124630717
512,6,2218.6666666666665,5.333333333333333,512,2,1792.0,5.0,8.0,1.5,9.313732385635376,152.84791588783264,0.020096910550687547,2.495654494069933
640,6,1450.6666666666667,5.0,512,4,2560.0,4.0,5.5,2.5,9.183749556541443,277.5606960058212,0.02881068902109674,3.8256113150299704
640,6,1621.3333333333333,6.0,512,5,2048.0,8.0,3.6,2.0,10.038316249847412,332.67904818058014,0.27769255156782835,7.925809304680585
640,6,2133.3333333333335,2.3333333333333335,640,2,1024.0,4.0,6.0,1.5,10.662168264389038,165.06819427013397,0.022038550412351407,3.6693453829797518
